OBJECTID,TRLNAME,TRLALTNAME,TRLLABEL,TRLFEATTYPE,TRLSTATUS,TRLSURFACE,TRLTYPE,TRLCLASS,TRLUSE,UNITCODE,UNITNAME,EDITDATE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYERROR,INPLACES,GlobalID
119,Navajo Loop Trail,Wall Street Trail,Navajo Loop Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,2014-07-31T00:00:00.000Z,Unknown,Yes,bcd415d8-81d7-48b2-9c26-9de9aa161824
120,Whiteman Ranch Connecting Trail,,Whiteman Ranch Connecting Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,68b2c750-8782-42b8-bde6-dfa3e7350756
121,Under the Rim Trail,,Under the Rim Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,21b7d996-dc6a-42a6-a0d9-b3973a8e8f74
122,Queens GardenTrail Segment,,Queens Garden Spare Trail ,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,4420fa84-af54-4643-8322-0b7bb01e7da8
123,Bryce Canyon Overlook,,Bryce Canyon Overlook,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,54963409-c041-467d-b501-9df9f191cd7b
124,Multi-Use Path,Bike Path,Multi-Use Path,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Bicycle|Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Other,AutoCAD from contractor,,Unknown,Yes,9322ea21-3d1b-4c27-bde7-2a070ab7203b
125,Multi-Use Path,Bike Path,Multi-Use Path,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Bicycle|Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Other,AutoCAD from contractor,,Unknown,Yes,cda7bb91-99d1-4abc-91be-526bf7a90e19
126,Multi-Use Path,Bike Path,Multi-Use Path,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Bicycle|Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Other,AutoCAD from contractor,,Unknown,Yes,e7058c08-3ae9-44ca-bbf8-45f08804f294
127,Rim Trail,,Rim Trail,Park Trail,Existing,Asphalt,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,9d9eb265-2ce4-4f30-9165-d1a296be1850
128,Horse Trail,,Horse Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Pack/Saddle,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Autonomous GPS,Unknown,,Unknown,Yes,ad898b23-78fe-427d-8dea-0af31c58806e
129,Tropic Trail ,,Tropic Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian|Pack/Saddle,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,2014-07-31T00:00:00.000Z,Unknown,Yes,7b48ab96-fc3a-481b-ae1b-d40a6a0b543c
130,Peek-A-Boo Loop Trail,,Peek-A-Boo Loop Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian|Pack/Saddle,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,74e886a6-a519-44d2-b03e-0c66888ab00e
131,Rim Trail,,Rim Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,e3a2a471-0716-4931-bc9a-a8c1b64426a8
132,Rim Trail,,Rim Trail,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,36a96cf8-1065-4767-860c-b1381d980d32
133,Yovimpa Point Trail,,Yovimpa Point Trail,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,2014-07-31T00:00:00.000Z,Unknown,Yes,a5c223a9-fc38-4e63-9266-0df2945fed95
134,Bristlecone Point Loop Trail,,Bristlecone Point Loop Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,2664b2ca-7f1f-4452-968f-7539024b4dde
135,Bristlecone Point Loop Trail,,Bristlecone Point Loop Trail,Park Trail,Existing,Native,Standard Terra Trail,Unknown,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,a9427b16-ece2-4a00-a794-ecf28f0cc97b
136,Farview Point Trail,,Farview Point Trail,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,6cec7a88-25da-46a3-8cd2-e7aaf7715e71
137,Sunrise Point Overlook Access,,Sunrise Point Overlook Access,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,b4ce1628-9837-446a-87ba-e9b4d0caf94f
138,Sunset Point Overlook,,Sunset Point Overlook,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,1b0c071b-232a-4d00-8d59-dd160b25d005
139,Sunset Point Overlook,,Sunset Point Overlook,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,3d82b2be-7b99-46b9-94b2-3866e753492e
140,Sunset Point Overlook,,Sunset Point Overlook,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,96537572-c57e-4b5a-98d8-b761b2c82d4c
141,Inspiration Point,,Inspiration Point,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,11845deb-70b7-42a5-9a4c-49b6f1d9292c
142,Bristlecone Point Loop Trail,,Bristlecone Point Loop Trail,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,9e245b07-daae-42d8-aca0-9a4b287f0df3
143,Sunset Point Overlook,,Sunset Point Overlook,Park Trail,Existing,Asphalt,Standard Terra Trail,Class 5: Fully Developed,Hiker/Pedestrian,BRCA,Bryce Canyon National Park,2015-12-07T00:00:00.000Z,Unknown,Unknown,,Unknown,Yes,9272c344-3d55-4f43-a4c3-9a0511a2f09e
